,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Engine_Volume_Num,Age,Age_Group,Mileage_Band,Inventory_Segment,Price_Per_Litre,Is_Premium_Brand
7615,2822,0.0,DODGE,Neon,2000,Sedan,No,Petrol,2,112300,4.0,Automatic,Front,4-5,Left wheel,Beige,4,False,2.0,26,> 20 yrs (Classic/Junk),Medium Mileage,Standard,1411.0,False
7616,188,289.0,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843,4.0,Automatic,Front,4-5,Left wheel,Grey,0,False,0.4,18,11-20 yrs (Old),High Mileage,Standard,470.0,False
7617,1019,765.0,MERCEDES-BENZ,CLA 250,2015,Sedan,Yes,Petrol,2,74939,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.0,11,11-20 yrs (Old),Medium Mileage,Standard,509.5,True
7618,15994,0.0,AUDI,A6 UNIVERSAL,2005,Sedan,No,Petrol,2.4,160000,6.0,Automatic,Front,4-5,Left wheel,Silver,6,False,2.4,21,> 20 yrs (Classic/Junk),High Mileage,Standard,6664.17,True
7619,10349,0.0,TOYOTA,Yaris,2006,Hatchback,No,Petrol,1,192000,3.0,Automatic,Front,4-5,Left wheel,Grey,2,False,1.0,20,11-20 yrs (Old),High Mileage,Standard,10349.0,False
7620,26030,1055.0,KIA,Sorento,2013,Jeep,No,Petrol,3.5,102000,6.0,Tiptronic,4x4,4-5,Left wheel,Black,16,False,3.5,13,11-20 yrs (Old),Medium Mileage,Premium,7437.14,False
7621,50178,0.0,BMW,550,2007,Sedan,Yes,Petrol,5,158400,10.0,Tiptronic,Rear,4-5,Left wheel,Black,12,False,5.0,19,11-20 yrs (Old),High Mileage,Premium,10035.6,True
7622,627,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,14,11-20 yrs (Old),High Mileage,Standard,179.14,True
7623,19757,0.0,MERCURY,Mariner,2009,Jeep,Yes,Hybrid,2.5,261000,4.0,Automatic,Front,4-5,Left wheel,Silver,10,False,2.5,17,11-20 yrs (Old),High Mileage,Standard,7902.8,False
7624,47042,0.0,TOYOTA,Land Cruiser Prado,2008,Jeep,Yes,Diesel,3.0 Turbo,170000,6.0,Tiptronic,4x4,2-3,Left wheel,Silver,12,True,3.0,18,11-20 yrs (Old),High Mileage,Premium,15680.67,False
7625,18817,0.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,156000,4.0,Variator,Front,4-5,Left wheel,Grey,10,False,1.8,16,11-20 yrs (Old),High Mileage,Standard,10453.89,False
7626,17700,0.0,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,231000,4.0,Manual,Front,2-3,Left wheel,White,1,True,2.2,19,11-20 yrs (Old),High Mileage,Standard,8045.45,False
7627,18817,333.0,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,204800,5.0,Automatic,Front,4-5,Left wheel,Grey,6,False,2.0,12,11-20 yrs (Old),High Mileage,Standard,9408.5,False
7628,251,345.0,TOYOTA,Prius C,2016,Hatchback,Yes,Hybrid,1.5,296104,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,1.5,10,6-10 yrs (Mid),High Mileage,Standard,167.33,False
7629,784,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,202914,6.0,Automatic,Rear,4-5,Left wheel,Grey,12,False,3.0,16,11-20 yrs (Old),High Mileage,Standard,261.33,True
7630,14454,583.0,HYUNDAI,I30,2011,Hatchback,Yes,Petrol,1.6,188244,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,15,11-20 yrs (Old),High Mileage,Standard,9033.75,False
7631,40142,1811.0,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246,8.0,Automatic,4x4,4-5,Left wheel,Grey,0,False,4.6,16,11-20 yrs (Old),High Mileage,Premium,8726.52,True
7632,53580,1017.0,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,30930,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,9,6-10 yrs (Mid),Low Mileage,Premium,26790.0,False
7633,18826,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,144879,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,9413.0,False
7634,14500,697.0,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.8 Turbo,56000,4.0,Tiptronic,Front,4-5,Left wheel,White,8,True,1.8,11,11-20 yrs (Old),Medium Mileage,Standard,8055.56,False
7635,14426,0.0,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,140000,4.0,Automatic,Front,4-5,Right-hand drive,Sky blue,4,False,1.5,14,11-20 yrs (Old),Medium Mileage,Standard,9617.33,False
7636,67699,880.0,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,35950,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.6,8,6-10 yrs (Mid),Low Mileage,Premium,42311.88,False
7637,15063,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,57700,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,7531.5,False
7638,28225,639.0,BMW,328,2014,Sedan,Yes,Petrol,2.0 Turbo,56000,4.0,Tiptronic,Rear,4-5,Left wheel,White,0,True,2.0,12,11-20 yrs (Old),Medium Mileage,Premium,14112.5,True
7639,15367,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,312519,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,11,11-20 yrs (Old),High Mileage,Standard,7683.5,False
7640,34184,0.0,FORD,Transit,2013,Goods wagon,No,Diesel,2.2 Turbo,147000,4.0,Manual,Front,4-5,Left wheel,White,4,True,2.2,13,11-20 yrs (Old),Medium Mileage,Premium,15538.18,False
7641,65817,831.0,HONDA,Civic,2018,Coupe,Yes,Petrol,1.5,12812,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.5,8,6-10 yrs (Mid),Low Mileage,Premium,43878.0,False
7642,392,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.5,14,11-20 yrs (Old),High Mileage,Standard,156.8,False
7643,27755,764.0,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30178,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.7,10,6-10 yrs (Mid),Low Mileage,Premium,16326.47,False
7644,7500,0.0,SKODA,Octavia,2009,Hatchback,No,Petrol,2,305000,4.0,Manual,Front,4-5,Left wheel,White,4,False,2.0,17,11-20 yrs (Old),High Mileage,Standard,3750.0,False
7645,7370,0.0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,136000,4.0,Automatic,Front,4-5,Right-hand drive,Sky blue,5,False,1.3,22,> 20 yrs (Classic/Junk),Medium Mileage,Standard,5669.23,False
7646,29445,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,112200,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.5,13,11-20 yrs (Old),Medium Mileage,Premium,19630.0,False
7647,1176,528.0,MINI,Cooper,2014,Coupe,Yes,Petrol,1.6,68211,4.0,Automatic,Front,2-3,Left wheel,Red,12,False,1.6,12,11-20 yrs (Old),Medium Mileage,Standard,735.0,False
7648,15681,0.0,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,161210,6.0,Tiptronic,Front,4-5,Left wheel,Blue,4,False,2.4,15,11-20 yrs (Old),High Mileage,Standard,6533.75,False
7649,11563,645.0,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.8,93000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,1.8,15,11-20 yrs (Old),Medium Mileage,Standard,6423.89,False
7650,28225,0.0,BMW,X5,2007,Jeep,Yes,Diesel,3.0 Turbo,221500,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,6,True,3.0,19,11-20 yrs (Old),High Mileage,Premium,9408.33,True
7651,627,934.0,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,113102,4.0,Automatic,4x4,4-5,Left wheel,Red,12,False,2.5,11,11-20 yrs (Old),Medium Mileage,Standard,250.8,False
7652,10036,1268.0,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,160000,4.0,Automatic,Front,4-5,Right-hand drive,Orange,2,False,1.5,14,11-20 yrs (Old),High Mileage,Standard,6690.67,False
7653,22580,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,108000,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,13,11-20 yrs (Old),Medium Mileage,Standard,9032.0,False
7654,21326,1108.0,FORD,Mustang cabrio,2014,Cabriolet,No,Petrol,3.7,111431,6.0,Automatic,Rear,2-3,Left wheel,Grey,10,False,3.7,12,11-20 yrs (Old),Medium Mileage,Standard,5763.78,False
7655,470,2225.0,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918,8.0,Automatic,4x4,4-5,Left wheel,White,0,False,4.6,9,6-10 yrs (Mid),Medium Mileage,Standard,102.17,True
7656,784,1079.0,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,25850,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.0,8,6-10 yrs (Mid),Low Mileage,Standard,392.0,False
7657,220,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,317470,6.0,Automatic,4x4,4-5,Left wheel,Grey,12,False,3.5,16,11-20 yrs (Old),High Mileage,Standard,62.86,True
7658,37633,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0 Turbo,111000,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,True,3.0,15,11-20 yrs (Old),Medium Mileage,Premium,12544.33,True
7659,8624,0.0,MERCEDES-BENZ,C 180,2002,Sedan,No,Petrol,2,200000,4.0,Manual,Rear,4-5,Left wheel,Blue,4,False,2.0,24,> 20 yrs (Classic/Junk),High Mileage,Standard,4312.0,True
7660,13328,1481.0,AUDI,Q7,2017,Jeep,Yes,Petrol,3,44642,6.0,Automatic,4x4,4-5,Left wheel,Black,0,False,3.0,9,6-10 yrs (Mid),Low Mileage,Standard,4442.67,True
7661,1646,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269162,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,False,3.3,18,11-20 yrs (Old),High Mileage,Standard,498.79,False
7662,11447,308.0,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563,4.0,Automatic,Front,4-5,Left wheel,Red,0,False,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,6359.44,True
7663,40,0.0,TOYOTA,Prius C,2013,Hatchback,No,Petrol,1.5,123000,4.0,Automatic,Front,4-5,Left wheel,White,2,False,1.5,13,11-20 yrs (Old),Medium Mileage,Standard,26.67,False
7664,3136,690.0,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,1.5,238784,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,1.5,10,6-10 yrs (Mid),High Mileage,Standard,2090.67,False
7665,23500,0.0,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6 Turbo,120000,4.0,Tiptronic,4x4,4-5,Left wheel,White,8,True,1.6,13,11-20 yrs (Old),Medium Mileage,Standard,14687.5,False
7666,37984,765.0,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,147366,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,11,11-20 yrs (Old),Medium Mileage,Premium,18992.0,False
7667,65858,0.0,FORD,Mustang,1965,Coupe,Yes,Petrol,4.7,68800,8.0,Automatic,Front,2-3,Left wheel,Red,2,False,4.7,61,> 20 yrs (Classic/Junk),Medium Mileage,Premium,14012.34,False
7668,1568,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,173101,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,11,11-20 yrs (Old),High Mileage,Standard,627.2,False
7669,1646,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968,6.0,Automatic,4x4,4-5,Left wheel,White,12,False,3.5,16,11-20 yrs (Old),High Mileage,Standard,470.29,True
7670,3400,0.0,SUBARU,Forester,2000,Goods wagon,No,Petrol,2,1000,4.0,Manual,4x4,4-5,Right-hand drive,Silver,4,False,2.0,26,> 20 yrs (Classic/Junk),Low Mileage,Standard,1700.0,False
7671,13956,0.0,FIAT,500 sport,2011,Hatchback,Yes,Petrol,1.4,180800,4.0,Automatic,Front,2-3,Left wheel,Red,6,False,1.4,15,11-20 yrs (Old),High Mileage,Standard,9968.57,False
7672,39201,1714.0,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,95541,6.0,Automatic,Rear,4-5,Left wheel,Black,0,False,3.5,9,6-10 yrs (Mid),Medium Mileage,Premium,11200.29,True
7673,25816,934.0,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,145000,4.0,Automatic,Front,4-5,Left wheel,Black,10,False,2.5,11,11-20 yrs (Old),Medium Mileage,Premium,10326.4,False
7674,16465,0.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,129788,4.0,Variator,Front,4-5,Left wheel,Grey,0,False,1.5,14,11-20 yrs (Old),Medium Mileage,Standard,10976.67,False
7675,64290,0.0,AUDI,A8,2011,Sedan,Yes,Petrol,4.2,105700,8.0,Tiptronic,4x4,4-5,Left wheel,Black,12,False,4.2,15,11-20 yrs (Old),Medium Mileage,Premium,15307.14,True
7676,28241,642.0,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,162300,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,14,11-20 yrs (Old),High Mileage,Premium,14120.5,False
7677,2587,530.0,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,209602,4.0,Automatic,Front,4-5,Left wheel,Red,12,False,1.6,13,11-20 yrs (Old),High Mileage,Standard,1616.88,False
7678,3058,919.0,BMW,535,2012,Sedan,Yes,Petrol,3,218429,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.0,14,11-20 yrs (Old),High Mileage,Standard,1019.33,True
7679,13438,584.0,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,149621,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.8,12,11-20 yrs (Old),Medium Mileage,Standard,7465.56,False
7680,28328,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,138451,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,12,11-20 yrs (Old),Medium Mileage,Premium,14164.0,False
7681,10663,0.0,NISSAN,X-Trail,2000,Jeep,No,Petrol,2,290000,4.0,Automatic,4x4,4-5,Left wheel,Beige,4,False,2.0,26,> 20 yrs (Classic/Junk),High Mileage,Standard,5331.5,False
7682,21953,640.0,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,81025,4.0,Automatic,Front,4-5,Left wheel,White,4,False,2.0,13,11-20 yrs (Old),Medium Mileage,Standard,10976.5,False
7683,40983,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,26757,4.0,Automatic,Front,4-5,Left wheel,Blue,4,False,1.6,10,6-10 yrs (Mid),Low Mileage,Premium,25614.38,False
7684,26814,781.0,VOLKSWAGEN,Jetta SE,2018,Sedan,No,Petrol,1.4,6380,4.0,Automatic,Front,4-5,Left wheel,White,8,False,1.4,8,6-10 yrs (Mid),Low Mileage,Premium,19152.86,False
7685,47076,87.0,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,0,73968,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,0.0,10,6-10 yrs (Mid),Medium Mileage,Premium,,False
7686,62722,690.0,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,4-5,Left wheel,Silver,12,False,3.5,10,6-10 yrs (Mid),Medium Mileage,Premium,17920.57,True
7687,24000,919.0,BMW,X5,2012,Jeep,Yes,Petrol,3.0 Turbo,147718,12.0,Automatic,4x4,4-5,Left wheel,Grey,12,True,3.0,14,11-20 yrs (Old),Medium Mileage,Standard,8000.0,True
7688,24462,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,74000,4.0,Tiptronic,Front,4-5,Left wheel,Grey,0,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,9784.8,False
7689,20071,345.0,TOYOTA,Prius C,2016,Hatchback,No,Hybrid,1.5,131200,4.0,Automatic,Front,4-5,Left wheel,Silver,6,False,1.5,10,6-10 yrs (Mid),Medium Mileage,Standard,13380.67,False
7690,31988,1292.0,LAND ROVER,Range Rover,2016,Jeep,Yes,Diesel,3,190330,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.0,10,6-10 yrs (Mid),High Mileage,Premium,10662.67,True
7691,23935,640.0,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,170062,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,2.0,13,11-20 yrs (Old),High Mileage,Standard,11967.5,False
7692,10976,639.0,FORD,Focus,2014,Sedan,No,Petrol,2,54000,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,12,11-20 yrs (Old),Medium Mileage,Standard,5488.0,False
7693,9408,0.0,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,140000,4.0,Variator,Front,4-5,Right-hand drive,Black,4,False,1.5,20,11-20 yrs (Old),Medium Mileage,Standard,6272.0,False
7694,10349,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3,0,6.0,Automatic,4x4,4-5,Left wheel,Black,0,False,3.0,12,11-20 yrs (Old),Low Mileage,Standard,3449.67,True
7695,706,1172.0,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,192338,6.0,Automatic,4x4,4-5,Left wheel,Black,12,False,3.5,15,11-20 yrs (Old),High Mileage,Standard,201.71,True
7696,25387,595.0,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,87573,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.5,11,11-20 yrs (Old),Medium Mileage,Standard,16924.67,False
7697,1960,481.0,HONDA,Accord,2017,Sedan,Yes,Hybrid,2,45770,4.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.0,9,6-10 yrs (Mid),Low Mileage,Standard,980.0,False
7698,8154,0.0,BMW,320,2002,Sedan,No,Petrol,2.2,217777,6.0,Tiptronic,Rear,4-5,Right-hand drive,Silver,4,False,2.2,24,> 20 yrs (Classic/Junk),High Mileage,Standard,3706.36,True
7699,14113,0.0,MERCEDES-BENZ,CLK 280,2005,Coupe,Yes,LPG,3,111000,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,6,False,3.0,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,4704.33,True
7700,627,1017.0,HONDA,Civic,2017,Sedan,Yes,Petrol,2,69088,4.0,Automatic,Front,4-5,Left wheel,Blue,12,False,2.0,9,6-10 yrs (Mid),Medium Mileage,Standard,313.5,False
7701,36400,975.0,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,101000,1.0,Tiptronic,4x4,4-5,Left wheel,White,12,False,3.2,14,11-20 yrs (Old),Medium Mileage,Premium,11375.0,True
7702,71983,1077.0,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,10120,4.0,Automatic,Front,4-5,Left wheel,Grey,4,False,2.0,7,6-10 yrs (Mid),Low Mileage,Premium,35991.5,False
7703,9095,0.0,HONDA,FIT,2005,Sedan,No,Petrol,1.5,148000,4.0,Variator,Front,4-5,Left wheel,Green,2,False,1.5,21,> 20 yrs (Classic/Junk),Medium Mileage,Standard,6063.33,False
7704,1882,0.0,PEUGEOT,206,1998,Sedan,No,Petrol,1.4,100000,4.0,Manual,Front,4-5,Left wheel,Blue,2,False,1.4,28,> 20 yrs (Classic/Junk),Medium Mileage,Standard,1344.29,False
7705,11917,1493.0,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,59858,6.0,Automatic,Front,4-5,Left wheel,Silver,12,False,3.5,10,6-10 yrs (Mid),Medium Mileage,Standard,3404.86,True
7706,392,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184,4.0,Automatic,Front,4-5,Left wheel,Silver,12,False,2.5,13,11-20 yrs (Old),Medium Mileage,Standard,156.8,False
7707,11920,0.0,HONDA,FIT RS,2008,Hatchback,No,Petrol,1.5,147290,4.0,Automatic,Front,4-5,Right-hand drive,Silver,4,False,1.5,18,11-20 yrs (Old),Medium Mileage,Standard,7946.67,False
7708,6899,0.0,SUBARU,Forester,2000,Jeep,No,CNG,2.0 Turbo,165339,4.0,Automatic,4x4,4-5,Right-hand drive,Carnelian red,2,True,2.0,26,> 20 yrs (Classic/Junk),High Mileage,Standard,3449.5,False
7709,9314,893.0,HYUNDAI,I30,2008,Hatchback,Yes,Petrol,1.6,62337,4.0,Automatic,Front,4-5,Left wheel,Black,4,False,1.6,18,11-20 yrs (Old),Medium Mileage,Standard,5821.25,False
7710,5488,790.0,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,112282,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,1.6,17,11-20 yrs (Old),Medium Mileage,Standard,3430.0,False
7711,3450,475.0,FIAT,500,2012,Jeep,Yes,Petrol,1.4,108626,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,1.4,14,11-20 yrs (Old),Medium Mileage,Standard,2464.29,False
7712,30420,781.0,TOYOTA,Camry sport,2012,Sedan,Yes,Petrol,2.5,75000,4.0,Tiptronic,Front,4-5,Left wheel,White,12,False,2.5,14,11-20 yrs (Old),Medium Mileage,Premium,12168.0,False
7713,1176,779.0,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,170254,5.0,Automatic,Front,4-5,Left wheel,Black,12,False,2.5,13,11-20 yrs (Old),High Mileage,Standard,470.4,False
7714,24462,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,108000,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,False,2.5,12,11-20 yrs (Old),Medium Mileage,Standard,9784.8,False
7715,9408,0.0,FORD,Escape,2001,Jeep,Yes,Petrol,3,175430,6.0,Automatic,Front,4-5,Left wheel,Black,2,False,3.0,25,> 20 yrs (Classic/Junk),High Mileage,Standard,3136.0,False
7716,17562,779.0,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,90000,4.0,Automatic,Front,4-5,Left wheel,Carnelian red,12,False,2.5,13,11-20 yrs (Old),Medium Mileage,Standard,7024.8,False
7717,12544,0.0,BMW,525,2003,Sedan,Yes,Petrol,2.5,25000,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,0,False,2.5,23,> 20 yrs (Classic/Junk),Low Mileage,Standard,5017.6,True
7718,167781,1292.0,LAND ROVER,Range Rover,2016,Jeep,Yes,Diesel,3.0 Turbo,81000,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,12,True,3.0,10,6-10 yrs (Mid),Medium Mileage,Premium,55927.0,True
7719,2195,1086.0,DODGE,Avenger,2012,Sedan,Yes,Petrol,3.6,198979,6.0,Automatic,Front,4-5,Left wheel,White,12,False,3.6,14,11-20 yrs (Old),High Mileage,Standard,609.72,False
7720,2509,0.0,AUDI,Allroad,2004,Universal,Yes,Petrol,2.7 Turbo,0,6.0,Tiptronic,4x4,4-5,Left wheel,Blue,8,True,2.7,22,> 20 yrs (Classic/Junk),Low Mileage,Standard,929.26,True
7721,10506,475.0,FIAT,500 s,2012,Hatchback,Yes,Petrol,1.4,110000,4.0,Manual,Front,2-3,Left wheel,Black,12,False,1.4,14,11-20 yrs (Old),Medium Mileage,Standard,7504.29,False
7722,48610,0.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,117700,6.0,Tiptronic,4x4,4-5,Left wheel,Black,8,False,3.5,12,11-20 yrs (Old),Medium Mileage,Premium,13888.57,True
7723,106627,1017.0,BMW,530 G30,2017,Sedan,Yes,Petrol,2.0 Turbo,22500,4.0,Tiptronic,Rear,4-5,Left wheel,Grey,12,True,2.0,9,6-10 yrs (Mid),Low Mileage,Premium,53313.5,True
7724,4800,0.0,OPEL,Corsa,1999,Sedan,No,Petrol,1.2,1234567899,4.0,Manual,Front,4-5,Left wheel,Silver,2,False,1.2,27,> 20 yrs (Classic/Junk),High Mileage,Standard,4000.0,False
7725,25889,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,147966,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,12,11-20 yrs (Old),Medium Mileage,Premium,16180.62,False
7726,4704,0.0,MITSUBISHI,Eclipse,1998,Cabriolet,No,Petrol,2.4,214400,4.0,Automatic,Front,2-3,Left wheel,Black,0,False,2.4,28,> 20 yrs (Classic/Junk),High Mileage,Standard,1960.0,False
7727,5959,638.0,DAIHATSU,Move,2012,Hatchback,No,Petrol,0.7,71000,3.0,Automatic,Front,4-5,Right-hand drive,Purple,4,False,0.7,14,11-20 yrs (Old),Medium Mileage,Standard,8512.86,False
7728,13485,843.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,212000,4.0,Variator,Front,4-5,Left wheel,Silver,8,False,1.5,18,11-20 yrs (Old),High Mileage,Standard,8990.0,False
7729,9400,3008.0,FORD,Transit,2008,Universal,Yes,LPG,2,103000,4.0,Automatic,Rear,4-5,Right-hand drive,White,4,False,2.0,18,11-20 yrs (Old),Medium Mileage,Standard,4700.0,False
7730,5000,0.0,CITROEN,C5,2006,Sedan,No,Diesel,1.6,0,4.0,Manual,Front,4-5,Left wheel,Blue,4,False,1.6,20,11-20 yrs (Old),Low Mileage,Standard,3125.0,False
7731,16894,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,125005,4.0,Automatic,Front,4-5,Left wheel,Silver,4,False,2.0,16,11-20 yrs (Old),Medium Mileage,Standard,8447.0,False
7732,392,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,312786,4.0,Automatic,Front,4-5,Left wheel,Grey,12,False,2.5,12,11-20 yrs (Old),High Mileage,Standard,156.8,False
7733,17227,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,49068,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,10,6-10 yrs (Mid),Low Mileage,Standard,10766.88,False
7734,3300,0.0,VAZ,2121 (Niva),1999,Jeep,No,Petrol,1.7,10000,4.0,Manual,4x4,2-3,Left wheel,White,0,False,1.7,27,> 20 yrs (Classic/Junk),Low Mileage,Standard,1941.18,False
7735,10036,0.0,BMW,320,2001,Coupe,No,Petrol,2,164000,4.0,Automatic,Rear,2-3,Left wheel,Silver,6,False,2.0,25,> 20 yrs (Classic/Junk),High Mileage,Standard,5018.0,True
7736,6115,1236.0,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,158000,4.0,Automatic,Front,4-5,Right-hand drive,White,8,False,1.3,15,11-20 yrs (Old),High Mileage,Standard,4703.85,False
7737,22580,0.0,NISSAN,Juke,2012,Universal,Yes,Petrol,1.6 Turbo,84000,4.0,Automatic,Front,4-5,Left wheel,Grey,6,True,1.6,14,11-20 yrs (Old),Medium Mileage,Standard,14112.5,False
7738,11143,583.0,HYUNDAI,Accent,2011,Sedan,Yes,Diesel,1.6,70560,4.0,Automatic,Front,4-5,Left wheel,White,4,False,1.6,15,11-20 yrs (Old),Medium Mileage,Standard,6964.38,False
